True Labels,Predicted Labels
3.032262087,5.75562411306201
1.06525749,5.622166020923989
6.18593502,5.004559583727991
3.637985945,3.886029310673999
3.62994194,7.782679894793996
10.98280086,8.773626259124011
4.765872002,4.944635974349999
1.181187177,6.149965446511997
10.81661206,5.768312454235995
6.64995472,8.736041656678017
3.429448113,7.31913865124
12.15486461,8.90913978294001
18.39879101,6.356589465879992
9.019900322,7.329817989449996
8.61152935,8.534818807604005
13.70202093,7.497689987685991
14.32551417,7.3192553654500045
3.232700219,8.512950020924002
17.60500908,8.583979586399987
9.939770699,6.308576313480014
13.59389757,9.399882327509994
3.297388247,6.938826632463992
0.236453901,5.354684534438003
5.002957735,11.535866264011997
6.977643304,7.2193115312500025
8.909717178,8.361940973600003
4.104375958,5.687830307513988
2.270237756,5.246378122859987
8.486983483,4.409491284759996
1.719471455,6.6469997035320105
9.512702107,12.220402184611997
10.05818602,8.909767898190028
1.788440735,4.742209570556003
0.61774704,4.660877174765998
6.115646362,7.399645846874001
5.425288394,8.914273565898007
2.141969053,8.841196823258002
2.305507251,6.258996307488001
2.854792615,2.7551805645899976
3.914190292,6.839896691078001
0.156766836,8.57949715108401
6.951391214,6.493222100250006
7.430297295,2.594304842084001
5.434596837,6.671495685823997
0.781933459,7.635828570658001
5.580788136,5.936943301346002
20.6071763,9.686680327128009
0.801257372,5.999891485294011
5.626440876,6.220010406461991
2.595243179,8.00371285608
13.61141872,10.543569200293975
8.157111937,8.400788115197994
16.93419826,10.746651222735984
3.855905693,9.578424060811987
0.933940411,6.855115384316001
6.3376107,9.23797671211599
6.488290003,4.467267265792004
3.378228319,8.126447599743983
2.973519313,6.470938365433994
0.204535489,5.27994450062
0.055960096,4.155915199810002
1.29907802,3.0774005957700035
3.249818623,5.2853311143200035
1.860806718,5.432438663830004
4.157001436,3.381066651205997
0.07911849,7.948735913463992
4.081508204,6.861087087056005
4.84548034,6.236852831742009
17.19260979,5.227478900317996
0.267808742,6.711279231989997
5.494746471,5.089267850258004
13.19809532,9.162552680943996
0.074967548,7.935302864928
7.16542387,4.372700527159997
2.027770403,6.6155020753699985
11.8647604,7.798319977183966
2.342602696,6.862518743562001
9.873579991,15.10864177643396
0.977773564,4.859132189275998
10.94379345,13.014632788361967
11.39074331,13.688659096302022
1.16869435,3.6640797396559996
15.46462674,12.322831865431992
2.925655169,4.720583377485994
1.916434493,4.750335518079998
29.86186794,19.87511256223201
15.51780728,15.561334649210007
1.306866115,2.4965891852379962
21.55533508,21.21158688576608
2.118031645,3.352720861713998
5.606394548,3.5769629611939946
9.78187561,8.907806728055991
1.554328442,4.576382701486004
19.85467091,14.673072111108002
4.536252458,8.727382269523993
3.165299892,9.186096866109999
5.388830741,9.210367332623996
27.30454445,18.80320724509197
0.612622616,6.086406675531993
6.444743156,9.950874512726006
6.277314973,7.75048725508202
19.01942177,15.755676389311986
0.793206811,7.266413753779997
12.13936189,6.069619210484003
3.532942226,7.253613551865996
14.16340057,18.676992657670016
2.113071293,6.726614658679992
4.610133012,5.039288854355996
10.01136148,6.386655257124003
6.338783681,9.135707414157995
10.50414399,10.79394792291999
8.945601014,6.601478246983996
6.870037913,6.075975291782003
0.95036794,7.1242560603679985
5.64203093,8.832812513575988
8.921469402,8.169838895971997
1.594523491,3.3774375215440036
3.88776059,9.005601344660004
7.004165173,5.109925770403997
0.70636987,7.965018056955991
0.448080265,8.677013567697994
0.126360059,7.381031840213996
1.417791399,5.027596682301995
6.439609154,6.130312120372
15.7854369,16.234148012209985
11.98694225,5.538832685535987
6.578303471,6.455731699458011
18.55272007,8.431814983073973
0.643992846,7.633538456591996
12.75747021,12.613363575929993
6.213770866,10.903483398738006
6.324060917,18.03410270020598
7.136838875,6.922730644542
2.527903994,5.769626439799999
0.542710317,6.298410535225992
6.960964203,6.3999648610539905
12.44740486,10.42024652513999
10.22561661,6.750238961026005
7.237518072,10.592330117006005
0.308494748,3.445648868601994
18.93824005,12.692085103243961
10.14630449,7.539729758949994
4.225964206,5.988488352327995
7.97202301,6.132788589794002
9.434407353,7.816898517271996
1.522825345,7.983700606637996
7.36283835,8.570319030232
10.30043351,9.881745241727998
0.22709018,4.856014063616006
5.879396359,5.13471221047
7.653531893,6.305090157112009
0.212242829,6.259081423639995
2.876961946,6.856332322333993
13.32392025,10.465530671056007
9.608706058,6.978182346585996
13.44124985,7.777068616226016
4.370316821,6.7294185692719966
1.103141621,5.927879537555998
9.86962759,5.622563662788008
8.56336124,6.306003831393993
2.772665811,7.3948712403019945
5.806832403,6.680679314112029
5.266458511,6.482032811819997
0.282486008,3.8750894126459996
15.50782046,8.95045271059401
7.520320614,8.887174314061987
0.591906073,5.872777563423994
6.928451285,6.348239806069999
0.666998656,8.636284393337997
7.395113176,7.712365668961999
11.52116271,10.976392032839996
6.041188206,5.943737368009999
1.308435819,4.1044832452960085
15.28305148,8.270537439318005
1.874570224,7.381044564003997
2.057493312,3.7298176085079984
0.399235475,5.831819422745996
0.383713084,5.83065381670601
15.2354126,11.381033339608024
4.654506928,2.9670339756400037
7.566027363,7.076286881475989
0.811872122,4.98927378109801
6.947342049,5.2957166768599935
3.433020668,7.827201137507995
20.4081192,7.616650062005986
6.97188421,7.7419873483799915
5.473198901,9.913927274461976
3.278774127,6.245965647461995
20.34941858,6.773017832447992
2.266635769,5.759674655329993
2.159338273,8.983622937093994
0.313731847,7.746895119477987
5.134648532,4.788554782683992
5.83109263,6.086824030643989
7.488084993,4.8873847120919995
9.511018515,4.310690446772011
5.245334367,5.696590535962007
7.831042901,4.285814541994002
9.074901162,5.6115578137340005
4.715239473,5.885015098669995
2.667894204,3.890062000211995
6.256861565,8.287324453940004
2.416151438,5.773508283339996
2.760751748,6.690776304893989
6.288825622,5.8611967668400045
4.209063729,6.768569570569992
9.217346032,5.65069651532199
2.167799399,8.299486531189986
6.636691354,8.319725104896005
1.211411646,4.625320447402002
2.841255929,7.27369548320599
2.870895451,8.017674120804013
5.200559139,8.13333947769399
5.506691108,4.803190665646004
8.449081421,8.533725688376
0.7112888,5.280324694380007
4.266151447,9.631538686377995
9.589914799,8.563407964787993
7.779553032,5.927310147150015
3.255797841,7.54530257207199
8.283733845,8.589776635299996
4.793432951,6.0938012619639945
18.56200981,8.05649472791999
7.362310103,8.004665610804002
2.351707468,3.300069570349997
2.3326931,7.530459095121985
6.778824886,13.192172747254029
4.798273077,7.86569131328199
2.999329786,6.591454383713992
0.68174997,8.746803380057996
7.785304357,6.574712759676003
6.727639476,7.617780345670002
2.266552508,8.832199565099998
3.793284525,5.4317688222080065
7.862495104,5.226006747291997
2.231564517,4.187881221109996
20.19056788,8.552812040427996
15.21169369,12.08977550277601
2.27375697,6.088089041682
4.847223867,5.716118917537992
5.347415674,5.384468278692003
3.069163794,6.642927794038001
15.43438911,13.278991995088017
12.31094675,11.81401679938601
5.539900942,4.746655725439995
19.47535501,12.097121822800004
2.656581155,6.25179345868999
7.037596363,5.679343056414
13.4884863,4.983667479812002
5.58977343,6.706949939198002
4.704767287,6.7938180806839945
1.360693518,3.152180411638001
15.77006808,9.017223367691994
7.596270084,9.037200274588004
3.38653298,6.1962628538620015
11.9631328,9.046168389277998
13.0240553,9.223988006399999
4.307181493,8.379956180653993
4.032214889,8.382155629027988
1.873094496,2.365141701568002
5.468343258,13.34152542704999
4.390821946,7.3056845744159915
3.488114223,5.262840131351992
5.274342855,4.582260995392002
8.884539427,7.107905410217993
5.834802313,5.532731116132002
3.640180172,6.142457282592001
3.985541338,5.347690194541992
0.182295325,4.319033144481998
5.575483163,7.851858402425999
3.465127074,11.248680635731994
1.954170668,4.128477860810006
17.98039454,7.073518699931982
23.89845085,13.178598448190023
13.27286974,11.02647780426
3.621106461,4.421807709095995
3.73209935,8.130717760438008
7.111989641,8.290356017691996
1.171271193,5.315855949644002
3.839548319,4.307280027784005
12.00850248,10.873284270003987
2.272687589,7.012350496505995
5.374560447,7.224715442243985
0.269017364,4.531001689457997
9.087470272,6.863365873068001
5.789601372,4.391094908753992
4.920336209,8.862245885758
6.046099154,9.066609747601996
7.307878971,7.926132768781991
22.78934574,10.100234802339994
0.721069681,4.499852377408003
2.339440213,3.702309537362
9.154542128,10.725563616963987
5.048491725,6.409829318169996
3.364124376,4.580956475473987
8.481905848,9.035579082790003
7.121795563,5.6418267822320045
3.570179514,5.593717802169999
11.05171394,11.724104922108005
13.77861832,5.979480279401999
32.08626938,11.068864651452012
1.88014528,3.3646822709360005
1.698922038,5.417887540955987
2.9962419,3.269152990682
0.653347696,3.5280658455859983
4.762439897,6.219190932819986
21.0461977,16.269880338178027
6.464491917,7.585194399658006
1.785373294,9.952507369768007
25.48084958,15.280251190717966
0.256817555,8.913860313771991
3.146820845,5.0042384257279995
10.88960992,9.305487506082011
3.97860652,5.162729373333995
3.134481545,5.1970866068120065
5.099762856,8.663811067417994
30.55983925,12.840624837489992
3.187713809,6.688046664505997
6.968160943,8.69834480200399
12.98122168,10.745849533000001
1.900255829,6.17413615269801
1.060554266,7.698759045536004
4.22202488,4.118768520706
5.65985086,7.225184844121992
8.894881143,6.084093045486003
24.56273694,9.781814547501993
11.4526763,9.136365480363988
7.287540078,13.122236256167987
5.390971094,4.645356641316002
0.576058088,9.278569480996012
11.76078987,11.120417831754024
3.870139023,2.4363651853419976
16.68086076,11.178469379873997
1.201732954,6.234115919887989
0.749902908,5.258839146236003
26.33021673,16.812917949916006
9.790137132,15.515541395076019
10.57633328,12.44597386120599
3.577262364,2.6730441984219935
15.50796301,10.519825879007982
0.432159991,2.7195679617619977
8.653765202,9.009327097080002
8.966802144,9.656805931769997
4.385011976,6.4014074844919975
3.547240833,6.022954230143998
0.895211869,6.653117909986003
