y_test,y_pred
3.032262087,7.0174804
1.06525749,5.63011
6.18593502,5.647659
3.637985945,4.6924586
3.62994194,6.1640406
10.98280086,7.3010626
4.765872002,4.859988
1.181187177,7.339398
10.81661206,6.9398355
6.64995472,7.4655614
3.429448113,6.594216
12.15486461,9.188037
18.39879101,5.6037135
9.019900322,6.8751526
8.61152935,6.6372175
13.70202093,8.080712
14.32551417,7.8040347
3.232700219,8.312158
17.60500908,6.864331
9.939770699,9.638937
13.59389757,9.200519
3.297388247,4.8342266
0.236453901,6.176845
5.002957735,8.878742
6.977643304,7.9065156
8.909717178,8.798045
4.104375958,6.2934904
2.270237756,5.062956
8.486983483,3.9088817
1.719471455,7.506193
9.512702107,9.115174
10.05818602,9.243806
1.788440735,5.6758204
0.61774704,3.8172777
6.115646362,8.754976
5.425288394,8.793307
2.141969053,6.1586294
2.305507251,7.8201523
2.854792615,4.0290117
3.914190292,8.541855
0.156766836,8.829727
6.951391214,10.665991
7.430297295,3.4131067
5.434596837,7.0260797
0.781933459,4.752135
5.580788136,5.8571544
20.6071763,11.781968
0.801257372,5.727511
5.626440876,9.213396
2.595243179,5.706728
13.61141872,12.445618
8.157111937,8.629415
16.93419826,9.938429
3.855905693,8.835219
0.933940411,4.132627
6.3376107,7.206896
6.488290003,5.3039255
3.378228319,9.08209
2.973519313,6.071077
0.204535489,5.089877
0.055960096,4.5714736
1.29907802,3.8448544
3.249818623,5.5885024
1.860806718,5.4408083
4.157001436,3.0581946
0.07911849,8.190921
4.081508204,6.9707704
4.84548034,4.3606853
17.19260979,3.7457442
0.267808742,5.964291
5.494746471,4.5810676
13.19809532,9.174885
0.074967548,7.095613
7.16542387,5.10591
2.027770403,6.9681735
11.8647604,6.4423265
2.342602696,6.052375
9.873579991,13.621165
0.977773564,4.854681
10.94379345,9.361981
11.39074331,10.387302
1.16869435,4.64723
15.46462674,10.128367
2.925655169,5.0118656
1.916434493,4.1143203
29.86186794,14.350905
15.51780728,16.161942
1.306866115,3.2959483
21.55533508,19.29965
2.118031645,2.514897
5.606394548,4.7647524
9.78187561,5.092457
1.554328442,5.784749
19.85467091,12.5492115
4.536252458,5.7354193
3.165299892,9.127231
5.388830741,6.8504148
27.30454445,18.12387
0.612622616,6.900808
6.444743156,9.295191
6.277314973,4.8621025
19.01942177,17.31416
0.793206811,6.603407
12.13936189,6.4757657
3.532942226,7.498361
14.16340057,16.786972
2.113071293,6.5694184
4.610133012,4.576871
10.01136148,7.1496983
6.338783681,10.049125
10.50414399,11.016638
8.945601014,3.6508143
6.870037913,4.018547
0.95036794,6.942397
5.64203093,8.5814495
8.921469402,8.492286
1.594523491,4.026099
3.88776059,8.950723
7.004165173,4.422289
0.70636987,7.875937
0.448080265,8.610853
0.126360059,6.193388
1.417791399,5.690819
6.439609154,7.967338
15.7854369,15.749023
11.98694225,6.4990225
6.578303471,4.888118
18.55272007,7.9997964
0.643992846,6.825301
12.75747021,12.63221
6.213770866,10.489994
6.324060917,18.768269
7.136838875,7.3117213
2.527903994,5.086694
0.542710317,4.031487
6.960964203,8.6183815
12.44740486,10.882293
10.22561661,6.452064
7.237518072,13.904086
0.308494748,5.526699
18.93824005,11.692734
10.14630449,11.922971
4.225964206,8.928491
7.97202301,3.0307662
9.434407353,5.900416
1.522825345,7.15417
7.36283835,7.8288646
10.30043351,9.381542
0.22709018,4.813026
5.879396359,3.459949
7.653531893,6.6309175
0.212242829,5.0155544
2.876961946,8.552117
13.32392025,8.996333
9.608706058,6.2972436
13.44124985,6.5580707
4.370316821,8.050797
1.103141621,5.2111917
9.86962759,5.358043
8.56336124,7.0904117
2.772665811,7.3008537
5.806832403,4.6394525
5.266458511,5.7831993
0.282486008,5.1120768
15.50782046,8.112132
7.520320614,10.7154875
0.591906073,5.194124
6.928451285,5.6218934
0.666998656,8.171307
7.395113176,8.786207
11.52116271,10.481193
6.041188206,5.9084663
1.308435819,5.696299
15.28305148,7.236257
1.874570224,6.733994
2.057493312,2.741946
0.399235475,6.8090816
0.383713084,6.569868
15.2354126,8.500067
4.654506928,4.7310205
7.566027363,5.5503926
0.811872122,5.56551
6.947342049,4.29511
3.433020668,6.092786
20.4081192,9.888924
6.97188421,7.679853
5.473198901,10.573331
3.278774127,7.3510933
20.34941858,6.14161
2.266635769,5.5323634
2.159338273,10.33221
0.313731847,8.302909
5.134648532,5.400564
5.83109263,5.652682
7.488084993,5.4545207
9.511018515,5.84833
5.245334367,6.015781
7.831042901,6.34272
9.074901162,6.1556325
4.715239473,7.602614
2.667894204,4.8688574
6.256861565,7.2825747
2.416151438,6.688608
2.760751748,7.408532
6.288825622,6.832973
4.209063729,7.81105
9.217346032,6.6369348
2.167799399,9.977999
6.636691354,7.9261274
1.211411646,5.045317
2.841255929,6.8364787
2.870895451,6.8260226
5.200559139,7.694499
5.506691108,5.7480183
8.449081421,8.56777
0.7112888,1.4059958
4.266151447,6.993239
9.589914799,8.262903
7.779553032,5.7071714
3.255797841,7.5001388
8.283733845,8.234571
4.793432951,7.4564185
18.56200981,7.979753
7.362310103,9.760908
2.351707468,5.1616793
2.3326931,5.7965055
6.778824886,8.583103
4.798273077,9.511589
2.999329786,6.0407395
0.68174997,8.848393
7.785304357,6.6780148
6.727639476,3.9557457
2.266552508,8.309298
3.793284525,6.325087
7.862495104,4.7915306
2.231564517,5.3747096
20.19056788,7.367211
15.21169369,9.894711
2.27375697,5.020605
4.847223867,5.5679646
5.347415674,4.5510406
3.069163794,6.7498198
15.43438911,10.742639
12.31094675,11.085788
5.539900942,7.022541
19.47535501,10.012096
2.656581155,6.202047
7.037596363,7.462355
13.4884863,6.883476
5.58977343,5.4409056
4.704767287,5.2251554
1.360693518,4.543851
15.77006808,8.635296
7.596270084,7.5789423
3.38653298,4.889295
11.9631328,11.138394
13.0240553,8.439852
4.307181493,8.407977
4.032214889,8.352473
1.873094496,4.762939
5.468343258,17.476109
4.390821946,6.596728
3.488114223,5.352224
5.274342855,8.599547
8.884539427,7.1215143
5.834802313,5.03942
3.640180172,6.1449966
3.985541338,7.775117
0.182295325,4.4706535
5.575483163,8.096223
3.465127074,11.399936
1.954170668,3.8350642
17.98039454,7.901771
23.89845085,12.852981
13.27286974,9.765904
3.621106461,4.24063
3.73209935,6.6080317
7.111989641,7.8649287
1.171271193,8.485156
3.839548319,4.1720266
12.00850248,8.772153
2.272687589,5.8384786
5.374560447,6.3286047
0.269017364,3.773045
9.087470272,6.981644
5.789601372,5.436355
4.920336209,9.542736
6.046099154,7.899763
7.307878971,8.593365
22.78934574,9.7821045
0.721069681,7.3810115
2.339440213,4.6189666
9.154542128,12.719812
5.048491725,5.1724696
3.364124376,7.18649
8.481905848,8.721612
7.121795563,6.9342704
3.570179514,7.5329967
11.05171394,11.791753
13.77861832,5.406629
32.08626938,9.431085
1.88014528,4.6705313
1.698922038,4.864299
2.9962419,4.4457927
0.653347696,4.632321
4.762439897,5.770417
21.0461977,13.1213
6.464491917,7.627603
1.785373294,10.55725
25.48084958,10.979992
0.256817555,7.826302
